MunicipioId;CondicionId;Mes;Codigo;Descripcion
21;1;7;DN;Suelos no aptos por profundidad efectiva muy superficial, y con alta probabilidad (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;7;DO;Suelos no aptos por acidez extrema y alto contenido de aluminio, y con alta probabilidad (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;7;DQ;Suelos no aptos por profundidad efectiva muy superficial, y con alta probabilidad (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;7;DZ;No Apto (Zona Urbana)
21;1;8;CL;Suelos no aptos por profundidad efectiva muy superficial, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;8;CN;Suelos no aptos por profundidad efectiva muy superficial, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;8;CO;Suelos no aptos por acidez extrema y alto contenido de aluminio, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;8;CP;Suelos no aptos por profundidad efectiva muy superficial, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;8;CQ;Suelos no aptos por profundidad efectiva muy superficial, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;8;DL;Suelos no aptos por profundidad efectiva muy superficial, y con alta probabilidad (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;8;DM;Suelos no aptos por acidez extrema y profundidad efectiva muy superficial, y con alta probabilidad (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;8;DN;Suelos no aptos por profundidad efectiva muy superficial, y con alta probabilidad (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;8;DO;Suelos no aptos por acidez extrema y alto contenido de aluminio, y con alta probabilidad (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;8;DQ;Suelos no aptos por profundidad efectiva muy superficial, y con alta probabilidad (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;8;DZ;No Apto (Zona Urbana)
21;1;9;CL;Suelos no aptos por profundidad efectiva muy superficial, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;9;CN;Suelos no aptos por profundidad efectiva muy superficial, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;9;CO;Suelos no aptos por acidez extrema y alto contenido de aluminio, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;9;CP;Suelos no aptos por profundidad efectiva muy superficial, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;9;CQ;Suelos no aptos por profundidad efectiva muy superficial, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;9;DL;Suelos no aptos por profundidad efectiva muy superficial, y con alta probabilidad (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;9;DM;Suelos no aptos por acidez extrema y profundidad efectiva muy superficial, y con alta probabilidad (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;9;DN;Suelos no aptos por profundidad efectiva muy superficial, y con alta probabilidad (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;9;DO;Suelos no aptos por acidez extrema y alto contenido de aluminio, y con alta probabilidad (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;9;DQ;Suelos no aptos por profundidad efectiva muy superficial, y con alta probabilidad (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;9;DZ;No Apto (Zona Urbana)
21;1;10;CL;Suelos no aptos por profundidad efectiva muy superficial, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;10;CN;Suelos no aptos por profundidad efectiva muy superficial, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;10;CO;Suelos no aptos por acidez extrema y alto contenido de aluminio, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;10;CP;Suelos no aptos por profundidad efectiva muy superficial, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;10;CQ;Suelos no aptos por profundidad efectiva muy superficial, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;10;DL;Suelos no aptos por profundidad efectiva muy superficial, y con alta probabilidad (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;10;DM;Suelos no aptos por acidez extrema y profundidad efectiva muy superficial, y con alta probabilidad (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;10;DN;Suelos no aptos por profundidad efectiva muy superficial, y con alta probabilidad (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;10;DO;Suelos no aptos por acidez extrema y alto contenido de aluminio, y con alta probabilidad (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;10;DQ;Suelos no aptos por profundidad efectiva muy superficial, y con alta probabilidad (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;10;DZ;No Apto (Zona Urbana)
21;1;11;CL;Suelos no aptos por profundidad efectiva muy superficial, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;11;CM;Suelos no aptos por acidez extrema y profundidad efectiva muy superficial, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;11;CN;Suelos no aptos por profundidad efectiva muy superficial, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;11;CO;Suelos no aptos por acidez extrema y alto contenido de aluminio, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;11;CP;Suelos no aptos por profundidad efectiva muy superficial, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;11;CQ;Suelos no aptos por profundidad efectiva muy superficial, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
