MunicipioId;CondicionId;Mes;Codigo;Descripcion
22;2;2;CN;Suelos condicionados a prácticas de manejo por acidez, y con probabilidad media (40 - 60 %) que presente condiciones de déficit para el cultivo de mora
22;2;2;CO;Suelos condicionados a prácticas de manejo por pendiente y texturas, y con probabilidad media (40 - 60 %) que presente condiciones de déficit para el cultivo de mora
22;2;2;CP;Suelos no aptos por altitudes inferiores a 1.500 msnm o superiores a 2.400 msnm, y con probabilidad media (40 - 60 %) que presente condiciones de déficit para el cultivo de mora
22;2;2;DP;Suelos no aptos por altitudes inferiores a 1.500 msnm o superiores a 2.400 msnm, y con alta probabilidad (60 - 80 %) que presente condiciones de déficit para el cultivo de mora
22;2;3;BL;Suelos condicionados a prácticas de manejo por acidez y aluminio, y con baja probabilidad (20 - 40 %) que presente condiciones de déficit para el cultivo de mora
22;2;3;BN;Suelos condicionados a prácticas de manejo por acidez, y con baja probabilidad (20 - 40 %) que presente condiciones de déficit para el cultivo de mora
22;2;3;BP;Suelos no aptos por altitudes inferiores a 1.500 msnm o superiores a 2.400 msnm, y con baja probabilidad (20 - 40 %) que presente condiciones de déficit para el cultivo de mora
22;2;3;BZ;No apto (zona urbana)
22;2;3;CL;Suelos condicionados a prácticas de manejo por acidez y aluminio, y con probabilidad media (40 - 60 %) que presente condiciones de déficit para el cultivo de mora
22;2;3;CM;Suelos condicionados a prácticas de manejo por pendiente, acidez y aluminio, y con probabilidad media (40 - 60 %) que presente condiciones de déficit para el cultivo de mora
22;2;3;CN;Suelos condicionados a prácticas de manejo por acidez, y con probabilidad media (40 - 60 %) que presente condiciones de déficit para el cultivo de mora
22;2;3;CO;Suelos condicionados a prácticas de manejo por pendiente y texturas, y con probabilidad media (40 - 60 %) que presente condiciones de déficit para el cultivo de mora
22;2;3;CP;Suelos no aptos por altitudes inferiores a 1.500 msnm o superiores a 2.400 msnm, y con probabilidad media (40 - 60 %) que presente condiciones de déficit para el cultivo de mora
22;2;3;DM;Suelos condicionados a prácticas de manejo por pendiente, acidez y aluminio, y con alta probabilidad (60 - 80 %) que presente condiciones de déficit para el cultivo de mora
22;2;3;DP;Suelos no aptos por altitudes inferiores a 1.500 msnm o superiores a 2.400 msnm, y con alta probabilidad (60 - 80 %) que presente condiciones de déficit para el cultivo de mora
22;2;4;DL;Suelos condicionados a prácticas de manejo por acidez y aluminio, y con alta probabilidad (60 - 80 %) que presente condiciones de déficit para el cultivo de mora
